1890	CONN	92	32	down
1890	CONN	92	36	down
1890	CONN	92	56	down
1890	CONN	92	63	down
1890	CONN	92	71	up
1890	CONN	92	71	down
1890	CONN	92	72	up
1890	CONN	92	72	down
1890	CONN	92	87	up
1890	CONN	92	87	down
1890	CONN	94	31	up
1890	CONN	94	31	down
1890	CONN	94	40	up
1890	CONN	94	40	down
1890	CONN	94	45	up
1890	CONN	94	45	down
1890	CONN	94	54	down
1890	CONN	94	65	up
1890	CONN	94	65	down
1890	CONN	94	77	up
1890	CONN	94	77	down
1890	CONN	94	89	up
1890	CONN	94	89	down
1891	CONN	72	31	up
1891	CONN	72	39	up
1891	CONN	72	39	down
1891	CONN	72	50	up
1891	CONN	72	63	up
1891	CONN	72	63	down
1891	CONN	72	80	up
1891	CONN	72	80	down
1891	CONN	72	82	up
1891	CONN	72	82	down
1891	CONN	72	89	down
1891	CONN	84	15	up
1891	CONN	84	15	down
1891	CONN	84	36	up
1891	CONN	84	36	down
1891	CONN	84	50	down
1891	CONN	84	56	up
1891	CONN	89	22	up
1891	CONN	89	26	up
1891	CONN	89	26	down
1891	CONN	89	42	down
1891	CONN	89	65	up
1891	CONN	89	65	down
1891	CONN	89	67	up
1891	CONN	89	67	down
1891	CONN	89	76	up
1891	CONN	89	76	down
1891	CONN	89	78	up
1891	CONN	89	78	down
1891	CONN	91	15	up
1891	CONN	91	15	down
1891	CONN	91	66	down
1891	CONN	91	77	up
1891	CONN	91	77	down
1891	CONN	91	79	up
1891	CONN	91	79	down
1891	CONN	91	80	up
1891	CONN	91	80	down
1891	CONN	91	82	up
1891	CONN	91	82	down
1891	CONN	91	93	up
1891	CONN	91	93	down
1891	CONN	91	95	down
1891	CONN	92	25	down
1891	CONN	92	37	up
1891	CONN	92	37	down
1891	CONN	92	43	up
1891	CONN	92	43	down
1891	CONN	92	58	up
1891	CONN	92	58	down
1891	CONN	92	62	up
1891	CONN	92	62	down
1891	CONN	92	67	up
1891	CONN	92	67	down
1891	CONN	92	84	up
1891	CONN	92	84	down
1891	CONN	92	90	up
1891	CONN	92	90	down
1892	CONN	80	20	up
1892	CONN	80	20	down
1892	CONN	80	22	up
1892	CONN	80	22	down
1892	CONN	80	40	up
1892	CONN	80	40	down
1892	CONN	80	42	up
1892	CONN	80	67	up
1892	CONN	80	71	up
1892	CONN	80	71	down
1892	CONN	80	89	up
1892	CONN	80	89	down
1892	CONN	80	94	up
1892	CONN	80	94	down
1892	CONN	94	36	up
1892	CONN	94	50	up
1892	CONN	94	56	up
1892	CONN	94	56	down
1892	CONN	94	67	up
1892	CONN	94	67	down
1892	CONN	94	83	down
1892	CONN	94	90	up
1892	CONN	94	93	up
1892	CONN	94	93	down
1893	CONN	30	20	down
1893	CONN	30	34	up
1893	CONN	30	44	up
1893	CONN	30	59	up
1893	CONN	30	71	up
1893	CONN	30	71	down
1893	CONN	30	75	down
1893	CONN	30	91	up
1893	CONN	30	92	up
1893	CONN	30	92	down
1893	CONN	61	47	down
1893	CONN	61	68	down
1893	CONN	61	70	up
1893	CONN	61	70	down
1893	CONN	61	86	down
1893	CONN	61	94	up
1893	CONN	61	97	down
1893	CONN	66	42	up
1893	CONN	66	42	down
1893	CONN	66	49	up
1893	CONN	66	49	down
1893	CONN	66	60	up
1893	CONN	66	60	down
1893	CONN	66	65	up
1893	CONN	66	65	down
1893	CONN	66	71	up
1893	CONN	66	71	down
1893	CONN	66	73	up
1893	CONN	66	73	down
1893	CONN	66	95	up
1893	CONN	66	95	down
1893	CONN	71	35	up
1893	CONN	71	38	up
1893	CONN	71	41	up
1893	CONN	71	41	down
1893	CONN	71	45	up
1893	CONN	71	53	up
1893	CONN	71	80	down
1893	CONN	71	94	up
1893	CONN	71	94	down
1893	CONN	74	25	up
1893	CONN	74	25	down
1893	CONN	74	41	up
1893	CONN	74	41	down
1893	CONN	74	45	down
1893	CONN	74	52	up
1893	CONN	74	52	down
1893	CONN	74	54	up
1893	CONN	74	54	down
1893	CONN	74	84	up
1893	CONN	74	87	down
1893	CONN	80	42	down
1893	CONN	80	51	up
1893	CONN	80	51	down
1893	CONN	80	67	down
1893	CONN	80	86	up
1893	CONN	80	86	down
1893	CONN	80	95	up
1893	CONN	80	95	down
1893	CONN	84	30	up
1893	CONN	84	30	down
1893	CONN	84	34	up
1893	CONN	84	34	down
1893	CONN	84	56	down
1893	CONN	84	59	up
1893	CONN	84	59	down
1893	CONN	84	67	down
1893	CONN	84	90	down
1893	CONN	84	91	up
1893	CONN	84	91	down
1893	CONN	84	95	down
1893	CONN	89	22	down
1893	CONN	89	27	down
1893	CONN	89	30	up
1893	CONN	89	30	down
1893	CONN	89	72	up
1893	CONN	89	72	down
1893	CONN	89	90	down
1893	CONN	89	91	up
1893	CONN	89	92	down
1893	CONN	89	95	up
1893	CONN	89	95	down
1893	CONN	91	27	up
1893	CONN	91	27	down
1893	CONN	91	42	up
1893	CONN	91	42	down
1893	CONN	91	48	up
1893	CONN	91	48	down
1893	CONN	91	51	up
1893	CONN	91	51	down
1893	CONN	91	70	up
1893	CONN	91	70	down
1893	CONN	91	74	up
1893	CONN	91	74	down
1893	CONN	91	97	up
1893	CONN	92	26	up
1893	CONN	92	26	down
1893	CONN	92	45	up
1893	CONN	92	45	down
1893	CONN	92	47	up
1893	CONN	92	65	up
1893	CONN	92	65	down
1893	CONN	92	74	up
1893	CONN	92	85	up
1893	CONN	92	85	down
1893	CONN	92	94	up
1893	CONN	92	94	down
1894	CONN	30	34	down
1894	CONN	30	43	up
1894	CONN	30	46	up
1894	CONN	30	46	down
1894	CONN	30	47	up
1894	CONN	30	62	up
1894	CONN	30	62	down
1894	CONN	30	66	down
1894	CONN	30	74	up
1894	CONN	30	85	up
1894	CONN	30	85	down
1894	CONN	64	32	up
1894	CONN	64	45	up
1894	CONN	64	45	down
1894	CONN	64	50	up
1894	CONN	64	50	down
1894	CONN	64	60	up
1894	CONN	64	60	down
1894	CONN	64	70	up
1894	CONN	64	70	down
1894	CONN	64	90	up
1894	CONN	64	94	down
1894	CONN	66	41	up
1894	CONN	66	41	down
1894	CONN	66	45	up
1894	CONN	66	45	down
1894	CONN	66	54	up
1894	CONN	66	54	down
1894	CONN	66	58	up
1894	CONN	66	68	up
1894	CONN	66	68	down
1894	CONN	66	94	down
1894	CONN	68	39	down
1894	CONN	68	44	up
1894	CONN	68	64	up
1894	CONN	68	64	down
1894	CONN	68	70	up
1894	CONN	68	70	down
1894	CONN	68	74	up
1894	CONN	68	74	down
1894	CONN	68	80	up
1894	CONN	68	80	down
1894	CONN	68	82	up
1894	CONN	68	82	down
1894	CONN	68	86	up
1894	CONN	68	86	down
1894	CONN	71	38	down
1894	CONN	71	45	down
1894	CONN	71	53	down
1894	CONN	71	64	up
1894	CONN	71	64	down
1894	CONN	71	69	up
1894	CONN	71	69	down
1894	CONN	71	78	up
1894	CONN	71	78	down
1894	CONN	84	27	up
1894	CONN	84	38	up
1894	CONN	84	38	down
1894	CONN	84	51	up
1894	CONN	84	51	down
1894	CONN	84	64	up
1894	CONN	84	64	down
1894	CONN	84	68	up
1894	CONN	84	68	down
1894	CONN	84	70	up
1894	CONN	84	70	down
1894	CONN	84	86	up
1894	CONN	84	86	down
1894	CONN	84	88	up
1894	CONN	84	88	down
1894	CONN	89	46	up
1894	CONN	89	56	up
1894	CONN	89	56	down
1894	CONN	89	58	up
1894	CONN	89	61	up
1894	CONN	89	62	up
1894	CONN	89	62	down
1894	CONN	89	80	up
1894	CONN	89	84	up
1894	CONN	89	84	down
1894	CONN	89	91	down
1894	CONN	90	35	down
1894	CONN	90	46	up
1894	CONN	90	61	down
1894	CONN	90	77	up
1894	CONN	90	77	down
1894	CONN	90	79	down
1894	CONN	90	87	up
1894	CONN	90	93	up
1894	CONN	90	93	down
1894	CONN	91	35	up
1894	CONN	91	35	down
1894	CONN	91	38	up
1894	CONN	91	38	down
1894	CONN	91	60	up
1894	CONN	91	60	down
1894	CONN	91	64	up
1894	CONN	91	84	up
1894	CONN	91	84	down
1894	CONN	92	38	up
1894	CONN	92	38	down
1894	CONN	92	47	down
1894	CONN	92	70	up
1894	CONN	92	70	down
1894	CONN	92	74	down
1894	CONN	92	78	up
1894	CONN	92	78	down
1894	CONN	92	97	up
1894	CONN	92	97	down
1895	CONN	25	56	up
1895	CONN	25	60	up
1895	CONN	25	65	up
1895	CONN	25	65	down
1895	CONN	25	67	up
1895	CONN	25	67	down
1895	CONN	25	72	up
1895	CONN	25	72	down
1895	CONN	25	82	down
1895	CONN	25	83	up
1895	CONN	25	95	up
1895	CONN	38	37	up
1895	CONN	38	37	down
1895	CONN	38	49	up
1895	CONN	38	49	down
1895	CONN	38	60	up
1895	CONN	38	60	down
1895	CONN	38	61	down
1895	CONN	38	83	up
1895	CONN	38	83	down
1895	CONN	38	88	up
1895	CONN	38	88	down
1895	CONN	61	0	up
1895	CONN	61	0	down
1895	CONN	61	35	down
1895	CONN	61	37	up
1895	CONN	61	37	down
1895	CONN	61	41	up
1895	CONN	61	41	down
1895	CONN	61	51	up
1895	CONN	61	51	down
1895	CONN	61	60	up
1895	CONN	61	60	down
1895	CONN	61	64	down
1895	CONN	61	94	down
1895	CONN	64	37	up
1895	CONN	64	40	down
1895	CONN	64	67	up
1895	CONN	64	67	down
1895	CONN	64	73	up
1895	CONN	64	73	down
1895	CONN	64	76	up
1895	CONN	64	76	down
1895	CONN	64	83	up
1895	CONN	64	83	down
1895	CONN	68	30	down
1895	CONN	68	32	up
1895	CONN	68	36	up
1895	CONN	68	50	up
1895	CONN	68	52	up
1895	CONN	68	52	down
1895	CONN	68	53	down
1895	CONN	68	54	up
1895	CONN	68	92	up
1895	CONN	68	92	down
1895	CONN	69	23	up
1895	CONN	69	23	down
1895	CONN	69	47	up
1895	CONN	69	47	down
1895	CONN	69	53	up
1895	CONN	69	53	down
1895	CONN	69	67	up
1895	CONN	69	89	up
1895	CONN	69	89	down
1895	CONN	69	90	up
1895	CONN	69	94	up
1895	CONN	69	94	down
1895	CONN	74	35	down
1895	CONN	74	58	up
1895	CONN	74	58	down
1895	CONN	74	70	up
1895	CONN	74	70	down
1895	CONN	74	73	up
1895	CONN	74	83	up
1895	CONN	74	83	down
1895	CONN	74	84	down
1895	CONN	74	85	up
1895	CONN	74	85	down
1895	CONN	74	97	down
1895	CONN	80	68	up
1895	CONN	80	69	up
1895	CONN	80	69	down
1895	CONN	80	74	up
1895	CONN	80	79	up
1895	CONN	80	79	down
1895	CONN	80	91	up
1895	CONN	80	91	down
1895	CONN	80	92	up
1895	CONN	80	92	down
1895	CONN	90	39	up
1895	CONN	90	39	down
1895	CONN	90	46	down
1895	CONN	90	59	down
1895	CONN	90	63	up
1895	CONN	90	63	down
1895	CONN	90	70	up
1895	CONN	90	70	down
1895	CONN	90	75	up
1895	CONN	90	75	down
1895	CONN	90	87	down
1895	CONN	90	97	up
1895	CONN	90	97	down
1896	CONN	25	22	up
1896	CONN	25	22	down
1896	CONN	25	45	up
1896	CONN	25	45	down
1896	CONN	25	56	down
1896	CONN	25	60	down
1896	CONN	25	73	up
1896	CONN	25	73	down
1896	CONN	25	95	down
1896	CONN	44	37	down
1896	CONN	44	46	up
1896	CONN	44	46	down
1896	CONN	44	52	up
1896	CONN	44	52	down
1896	CONN	44	66	up
1896	CONN	44	66	down
1896	CONN	44	77	down
1896	CONN	44	80	up
1896	CONN	44	80	down
1896	CONN	53	27	up
1896	CONN	53	27	down
1896	CONN	53	65	up
1896	CONN	53	67	up
1896	CONN	53	67	down
1896	CONN	53	83	up
1896	CONN	53	86	down
1896	CONN	53	90	down
1896	CONN	61	25	up
1896	CONN	61	31	up
1896	CONN	61	44	up
1896	CONN	61	50	up
1896	CONN	61	76	up
1896	CONN	61	76	down
1896	CONN	61	80	up
1896	CONN	63	40	up
1896	CONN	63	40	down
1896	CONN	63	54	up
1896	CONN	63	54	down
1896	CONN	63	60	down
1896	CONN	63	61	up
1896	CONN	63	61	down
1896	CONN	63	65	up
1896	CONN	63	65	down
1896	CONN	63	78	down
1896	CONN	63	89	up
1896	CONN	63	89	down
1896	CONN	64	22	up
1896	CONN	64	26	up
1896	CONN	64	32	down
1896	CONN	64	37	down
1896	CONN	64	49	up
1896	CONN	64	49	down
1896	CONN	64	56	up
1896	CONN	64	56	down
1896	CONN	64	90	down
1896	CONN	64	91	up
1896	CONN	64	91	down
1896	CONN	69	40	down
1896	CONN	69	51	up
1896	CONN	69	54	up
1896	CONN	69	54	down
1896	CONN	69	60	up
1896	CONN	69	60	down
1896	CONN	69	66	up
1896	CONN	69	67	down
1896	CONN	69	78	up
1896	CONN	69	78	down
1896	CONN	80	25	up
1896	CONN	80	25	down
1896	CONN	80	31	up
1896	CONN	80	31	down
1896	CONN	80	44	up
1896	CONN	80	44	down
1896	CONN	80	68	down
1896	CONN	80	70	up
1896	CONN	80	70	down
1896	CONN	80	87	up
1896	CONN	80	87	down
1896	CONN	84	23	up
1896	CONN	84	42	up
1896	CONN	84	45	up
1896	CONN	84	46	up
1896	CONN	84	46	down
1896	CONN	84	85	up
1896	CONN	84	85	down
1896	CONN	84	97	up
1896	CONN	84	97	down
1896	CONN	89	35	up
1896	CONN	89	35	down
1896	CONN	89	59	up
1896	CONN	89	59	down
1896	CONN	89	64	up
1896	CONN	89	69	up
1896	CONN	89	69	down
1896	CONN	89	74	up
1896	CONN	89	74	down
1896	CONN	89	80	down
1896	CONN	89	87	up
1896	CONN	89	87	down
1896	CONN	90	15	up
1896	CONN	90	15	down
1896	CONN	90	23	up
1896	CONN	90	23	down
1896	CONN	90	27	up
1896	CONN	90	27	down
1896	CONN	90	29	up
1896	CONN	90	36	up
1896	CONN	90	36	down
1896	CONN	90	38	up
1896	CONN	90	60	up
1896	CONN	90	60	down
1896	CONN	90	74	up
1896	CONN	91	34	up
1896	CONN	91	34	down
1896	CONN	91	46	up
1896	CONN	91	64	down
1896	CONN	91	68	up
1896	CONN	91	68	down
1896	CONN	91	71	up
1896	CONN	91	71	down
1896	CONN	91	79	up
1896	CONN	91	79	down
1896	CONN	91	94	up
1896	CONN	92	25	up
1896	CONN	92	25	down
1896	CONN	92	39	up
1896	CONN	92	39	down
1896	CONN	92	43	up
1896	CONN	92	43	down
1896	CONN	92	59	up
1896	CONN	92	71	up
1896	CONN	92	71	down
1896	CONN	92	72	up
1896	CONN	92	72	down
1896	CONN	92	80	up
1896	CONN	92	80	down
1896	CONN	92	89	up
1896	CONN	92	89	down
1897	CONN	30	38	up
1897	CONN	30	38	down
1897	CONN	30	44	down
1897	CONN	30	47	down
1897	CONN	30	51	up
1897	CONN	30	51	down
1897	CONN	30	65	up
1897	CONN	30	74	down
1897	CONN	38	20	up
1897	CONN	38	20	down
1897	CONN	38	30	up
1897	CONN	38	31	up
1897	CONN	38	36	up
1897	CONN	38	62	up
1897	CONN	38	62	down
1897	CONN	38	68	up
1897	CONN	38	74	up
1897	CONN	38	92	up
1897	CONN	38	92	down
1897	CONN	53	15	up
1897	CONN	53	46	up
1897	CONN	53	52	up
1897	CONN	53	52	down
1897	CONN	53	68	up
1897	CONN	53	68	down
1897	CONN	53	80	up
1897	CONN	53	80	down
1897	CONN	53	83	down
1897	CONN	63	20	up
1897	CONN	63	20	down
1897	CONN	63	51	up
1897	CONN	63	56	up
1897	CONN	63	56	down
1897	CONN	63	71	up
1897	CONN	63	71	down
1897	CONN	63	83	up
1897	CONN	63	90	up
1897	CONN	63	95	up
1897	CONN	63	95	down
1897	CONN	64	22	down
1897	CONN	64	26	down
1897	CONN	64	27	up
1897	CONN	64	27	down
1897	CONN	64	31	up
1897	CONN	64	31	down
1897	CONN	64	47	up
1897	CONN	64	47	down
1897	CONN	64	78	up
1897	CONN	64	92	up
1897	CONN	64	92	down
1897	CONN	64	95	up
1897	CONN	64	95	down
1897	CONN	66	27	up
1897	CONN	66	27	down
1897	CONN	66	51	up
1897	CONN	66	51	down
1897	CONN	66	62	up
1897	CONN	66	67	up
1897	CONN	66	67	down
1897	CONN	66	85	up
1897	CONN	66	88	up
1897	CONN	66	88	down
1897	CONN	66	89	up
1897	CONN	66	89	down
1897	CONN	68	44	down
1897	CONN	68	50	down
1897	CONN	68	54	down
1897	CONN	68	67	up
1897	CONN	68	83	up
1897	CONN	68	83	down
1897	CONN	68	88	up
1897	CONN	68	88	down
1897	CONN	68	90	up
1897	CONN	69	51	down
1897	CONN	69	66	down
1897	CONN	69	71	up
1897	CONN	69	71	down
1897	CONN	69	83	up
1897	CONN	69	83	down
1897	CONN	69	85	up
1897	CONN	69	85	down
1897	CONN	69	90	down
1897	CONN	74	29	up
1897	CONN	74	29	down
1897	CONN	74	31	up
1897	CONN	74	31	down
1897	CONN	74	60	up
1897	CONN	74	60	down
1897	CONN	74	72	up
1897	CONN	74	72	down
1897	CONN	74	73	down
1897	CONN	74	76	up
1897	CONN	74	76	down
1897	CONN	74	90	up
1897	CONN	74	93	up
1897	CONN	74	93	down
1897	CONN	92	15	up
1897	CONN	92	15	down
1897	CONN	92	26	up
1897	CONN	92	26	down
1897	CONN	92	50	up
1897	CONN	92	51	up
1897	CONN	92	51	down
1897	CONN	92	62	up
1897	CONN	92	67	up
1897	CONN	92	77	up
1897	CONN	92	77	down
1897	CONN	92	87	up
1898	CONN	25	35	up
1898	CONN	25	35	down
1898	CONN	25	43	up
1898	CONN	25	43	down
1898	CONN	25	50	up
1898	CONN	25	83	down
1898	CONN	25	91	up
1898	CONN	25	91	down
1898	CONN	25	93	up
1898	CONN	25	93	down
1898	CONN	25	97	up
1898	CONN	25	97	down
1898	CONN	38	31	down
1898	CONN	38	35	up
1898	CONN	38	36	down
1898	CONN	38	74	down
1898	CONN	38	77	up
1898	CONN	38	77	down
1898	CONN	38	82	up
1898	CONN	38	87	up
1898	CONN	38	87	down
1898	CONN	44	32	up
1898	CONN	44	32	down
1898	CONN	44	45	up
1898	CONN	44	45	down
1898	CONN	44	64	up
1898	CONN	44	64	down
1898	CONN	44	97	up
1898	CONN	44	97	down
1898	CONN	63	45	up
1898	CONN	63	45	down
1898	CONN	63	46	up
1898	CONN	63	52	up
1898	CONN	63	52	down
1898	CONN	63	59	up
1898	CONN	63	74	up
1898	CONN	63	74	down
1898	CONN	63	75	up
1898	CONN	63	77	up
1898	CONN	63	77	down
1898	CONN	63	79	up
1898	CONN	63	79	down
1898	CONN	69	39	up
1898	CONN	69	39	down
1898	CONN	69	45	up
1898	CONN	69	45	down
1898	CONN	69	70	up
1898	CONN	69	70	down
1898	CONN	69	74	up
1898	CONN	69	74	down
1898	CONN	69	82	up
1898	CONN	69	86	up
1898	CONN	69	86	down
1898	CONN	69	94	up
1898	CONN	69	94	down
1898	CONN	69	97	up
1898	CONN	74	25	up
1898	CONN	74	27	up
1898	CONN	74	27	down
1898	CONN	74	39	up
1898	CONN	74	43	up
1898	CONN	74	80	up
1898	CONN	74	90	down
1898	CONN	80	15	up
1898	CONN	80	15	down
1898	CONN	80	27	up
1898	CONN	80	27	down
1898	CONN	80	46	up
1898	CONN	80	56	up
1898	CONN	80	56	down
1898	CONN	80	58	up
1898	CONN	80	58	down
1898	CONN	80	83	up
1898	CONN	80	83	down
1898	CONN	80	90	up
1898	CONN	80	90	down
1899	CONN	46	25	up
1899	CONN	46	25	down
1899	CONN	46	43	up
1899	CONN	46	43	down
1899	CONN	46	52	up
1899	CONN	46	52	down
1899	CONN	46	73	up
1899	CONN	46	74	up
1899	CONN	46	74	down
1899	CONN	46	93	up
1899	CONN	46	93	down
1899	CONN	53	15	down
1899	CONN	53	39	up
1899	CONN	53	39	down
1899	CONN	53	40	up
1899	CONN	53	40	down
1899	CONN	53	63	up
1899	CONN	53	65	down
1899	CONN	53	88	up
1899	CONN	53	88	down
1899	CONN	66	46	up
